0.011000	0	10.000000	-2.000000	-0.020000
0.166000	0	1.000000	-1.000000	-0.175000
0.247000	0	1.000000	-1.000000	-0.256000
0.329000	0	1.000000	-1.000000	-0.338000
0.411000	0	1.000000	-1.000000	-0.420000
0.493000	0	1.000000	0.000000	-0.420000
0.574000	0	1.000000	0.000000	-0.420000
0.656000	0	1.000000	0.000000	-0.420000
0.737000	0	1.000000	0.000000	-0.420000
0.816000	0	1.000000	0.000000	-0.420000
0.896000	0	1.000000	0.000000	-0.420000
0.977000	0	1.000000	0.000000	-0.420000
1.056000	0	1.000000	0.000000	-0.420000
1.136000	0	0.000000	0.000000	-0.420000
1.216000	0	0.000000	0.000000	-0.420000
1.295000	0	0.000000	0.000000	-0.420000
1.407000	0	0.000000	0.000000	-0.420000
1.519000	0	0.000000	0.000000	-0.420000
1.629000	0	0.000000	0.000000	-0.420000
1.740000	0	0.000000	0.000000	-0.420000
1.856000	0	0.000000	0.000000	-0.420000
1.963000	0	0.000000	0.000000	-0.420000
2.065000	0	0.000000	0.000000	-0.420000
2.169000	0	0.000000	0.000000	-0.420000
2.296000	0	0.000000	0.000000	-0.420000
2.427000	0	0.000000	0.000000	-0.420000
2.554000	0	0.000000	0.000000	-0.420000
2.672000	0	0.000000	0.000000	-0.420000
2.792000	0	0.000000	0.000000	-0.420000
2.871000	0	0.000000	0.000000	-0.420000
2.990000	0	0.000000	0.000000	-0.420000
3.106000	0	0.000000	0.000000	-0.420000
3.223000	0	0.000000	0.000000	-0.420000
3.344000	0	0.000000	0.000000	-0.420000
3.423000	0	0.000000	0.000000	-0.420000
3.503000	0	0.000000	0.000000	-0.420000
3.583000	0	0.000000	0.000000	-0.420000
3.664000	0	0.000000	0.000000	-0.420000
3.779000	0	0.000000	0.000000	-0.420000
3.858000	0	0.000000	0.000000	-0.420000
3.938000	0	0.000000	0.000000	-0.420000
4.056000	0	0.000000	0.000000	-0.420000
4.138000	0	0.000000	0.000000	-0.420000
4.221000	0	0.000000	0.000000	-0.420000
4.324000	0	0.000000	0.000000	-0.420000
4.403000	0	0.000000	0.000000	-0.420000
4.481000	0	0.000000	0.000000	-0.420000
4.559000	0	0.000000	0.000000	-0.420000
4.638000	0	0.000000	0.000000	-0.420000
4.716000	0	0.000000	0.000000	-0.420000
4.794000	0	0.000000	0.000000	-0.420000
4.912000	0	0.000000	0.000000	-0.420000
4.993000	0	0.000000	0.000000	-0.420000
5.074000	0	0.000000	0.000000	-0.420000
5.201000	0	0.000000	0.000000	-0.420000
5.280000	0	0.000000	0.000000	-0.420000
5.360000	0	0.000000	0.000000	-0.420000
5.440000	0	0.000000	0.000000	-0.420000
5.521000	0	0.000000	0.000000	-0.420000
5.602000	0	0.000000	0.000000	-0.420000
5.682000	0	0.000000	0.000000	-0.420000
5.762000	0	0.000000	0.000000	-0.420000
5.842000	0	0.000000	0.000000	-0.420000
5.921000	0	0.000000	0.000000	-0.420000
6.003000	0	0.000000	0.000000	-0.420000
6.084000	0	0.000000	0.000000	-0.420000
6.165000	0	0.000000	0.000000	-0.420000
6.246000	0	0.000000	0.000000	-0.420000
6.326000	0	0.000000	0.000000	-0.420000
6.406000	0	0.000000	0.000000	-0.420000
6.486000	0	0.000000	0.000000	-0.420000
6.567000	0	0.000000	0.000000	-0.420000
6.647000	0	0.000000	0.000000	-0.420000
6.729000	0	0.000000	0.000000	-0.420000
6.808000	0	0.000000	0.000000	-0.420000
6.889000	0	0.000000	0.000000	-0.420000
6.971000	0	0.000000	0.000000	-0.420000
7.052000	0	0.000000	0.000000	-0.420000
7.132000	0	0.000000	0.000000	-0.420000
7.213000	0	0.000000	0.000000	-0.420000
7.293000	0	0.000000	0.000000	-0.420000
7.410000	0	0.000000	0.000000	-0.420000
7.490000	0	0.000000	0.000000	-0.420000
7.569000	0	0.000000	0.000000	-0.420000
7.648000	0	0.000000	0.000000	-0.420000
7.729000	0	0.000000	0.000000	-0.420000
7.809000	0	0.000000	0.000000	-0.420000
7.888000	0	0.000000	0.000000	-0.420000
7.968000	0	0.000000	0.000000	-0.420000
8.049000	0	0.000000	0.000000	-0.420000
8.129000	0	0.000000	0.000000	-0.420000
8.209000	0	0.000000	0.000000	-0.420000
8.289000	0	0.000000	0.000000	-0.420000
8.367000	0	0.000000	0.000000	-0.420000
8.444000	0	0.000000	0.000000	-0.420000
8.525000	0	0.000000	0.000000	-0.420000
8.604000	0	0.000000	0.000000	-0.420000
8.684000	0	0.000000	0.000000	-0.420000
8.764000	0	0.000000	0.000000	-0.420000
8.844000	0	0.000000	0.000000	-0.420000
8.924000	0	0.000000	0.000000	-0.420000
9.005000	0	0.000000	0.000000	-0.420000
9.082000	0	0.000000	0.000000	-0.420000
9.162000	0	0.000000	0.000000	-0.420000
9.257000	0	0.000000	0.000000	-0.420000
9.366000	0	0.000000	0.000000	-0.420000
9.468000	0	0.000000	0.000000	-0.420000
9.570000	0	0.000000	0.000000	-0.420000
9.663000	0	0.000000	0.000000	-0.420000
9.757000	0	0.000000	0.000000	-0.420000
9.849000	0	0.000000	0.000000	-0.420000
9.944000	0	0.000000	0.000000	-0.420000
10.037000	0	0.000000	0.000000	-0.420000
10.146000	0	0.000000	0.000000	-0.420000
10.241000	0	0.000000	0.000000	-0.420000
10.345000	0	0.000000	0.000000	-0.420000
10.443000	0	0.000000	0.000000	-0.420000
10.535000	0	0.000000	0.000000	-0.420000
10.629000	0	0.000000	0.000000	-0.420000
10.737000	0	0.000000	0.000000	-0.420000
10.829000	0	0.000000	0.000000	-0.420000
10.924000	0	0.000000	0.000000	-0.420000
11.033000	0	0.000000	0.000000	-0.420000
11.140000	0	0.000000	0.000000	-0.420000
11.234000	0	0.000000	0.000000	-0.420000
11.328000	0	0.000000	0.000000	-0.420000
11.435000	0	0.000000	0.000000	-0.420000
11.543000	0	0.000000	0.000000	-0.420000
11.651000	0	0.000000	0.000000	-0.420000
11.759000	0	0.000000	0.000000	-0.420000
11.852000	0	0.000000	0.000000	-0.420000
11.960000	0	0.000000	0.000000	-0.420000
12.055000	0	0.000000	0.000000	-0.420000
12.148000	0	0.000000	0.000000	-0.420000
12.242000	0	0.000000	0.000000	-0.420000
12.350000	0	0.000000	0.000000	-0.420000
12.459000	0	0.000000	0.000000	-0.420000
12.552000	0	0.000000	0.000000	-0.420000
12.647000	0	0.000000	0.000000	-0.420000
12.754000	0	0.000000	0.000000	-0.420000
12.847000	0	0.000000	0.000000	-0.420000
12.940000	0	0.000000	0.000000	-0.420000
13.047000	0	0.000000	0.000000	-0.420000
13.154000	0	0.000000	0.000000	-0.420000
13.248000	0	0.000000	0.000000	-0.420000
13.341000	0	0.000000	0.000000	-0.420000
13.435000	0	0.000000	0.000000	-0.420000
13.530000	0	0.000000	0.000000	-0.420000
13.638000	0	0.000000	0.000000	-0.420000
13.732000	0	0.000000	0.000000	-0.420000
13.826000	0	0.000000	0.000000	-0.420000
13.920000	0	0.000000	0.000000	-0.420000
14.014000	0	0.000000	0.000000	-0.420000
14.108000	0	0.000000	0.000000	-0.420000
14.202000	0	0.000000	0.000000	-0.420000
14.310000	0	0.000000	0.000000	-0.420000
14.417000	0	0.000000	0.000000	-0.420000
14.510000	0	0.000000	0.000000	-0.420000
14.602000	0	0.000000	0.000000	-0.420000
14.696000	0	0.000000	0.000000	-0.420000
14.794000	0	0.000000	0.000000	-0.420000
14.900000	0	0.000000	0.000000	-0.420000
14.994000	0	0.000000	0.000000	-0.420000
15.101000	0	0.000000	0.000000	-0.420000
15.210000	0	0.000000	0.000000	-0.420000
15.316000	0	0.000000	0.000000	-0.420000
15.425000	0	0.000000	0.000000	-0.420000
15.529000	0	0.000000	0.000000	-0.420000
15.627000	0	0.000000	0.000000	-0.420000
15.720000	0	0.000000	0.000000	-0.420000
15.816000	0	0.000000	0.000000	-0.420000
15.924000	0	0.000000	0.000000	-0.420000
16.031000	0	0.000000	0.000000	-0.420000
16.124000	0	0.000000	0.000000	-0.420000
16.217000	0	0.000000	0.000000	-0.420000
16.311000	0	0.000000	0.000000	-0.420000
16.405000	0	0.000000	0.000000	-0.420000
16.499000	0	0.000000	0.000000	-0.420000
16.593000	0	0.000000	0.000000	-0.420000
16.686000	0	0.000000	0.000000	-0.420000
16.779000	0	0.000000	0.000000	-0.420000
16.872000	0	0.000000	0.000000	-0.420000
16.967000	0	0.000000	0.000000	-0.420000
17.060000	0	0.000000	0.000000	-0.420000
17.154000	0	0.000000	0.000000	-0.420000
17.248000	0	0.000000	0.000000	-0.420000
17.341000	0	0.000000	0.000000	-0.420000
17.437000	0	0.000000	0.000000	-0.420000
17.545000	0	0.000000	0.000000	-0.420000
17.652000	0	0.000000	0.000000	-0.420000
17.746000	0	0.000000	0.000000	-0.420000
17.838000	0	0.000000	0.000000	-0.420000
17.932000	0	0.000000	0.000000	-0.420000
18.028000	0	0.000000	0.000000	-0.420000
18.138000	0	0.000000	0.000000	-0.420000
18.246000	0	0.000000	0.000000	-0.420000
18.340000	0	0.000000	0.000000	-0.420000
18.449000	0	0.000000	0.000000	-0.420000
18.558000	0	0.000000	0.000000	-0.420000
18.652000	0	0.000000	0.000000	-0.420000
18.747000	0	0.000000	0.000000	-0.420000
18.856000	0	0.000000	0.000000	-0.420000
18.966000	0	0.000000	0.000000	-0.420000
19.062000	0	0.000000	0.000000	-0.420000
19.169000	0	0.000000	0.000000	-0.420000
19.264000	0	0.000000	0.000000	-0.420000
19.358000	0	0.000000	0.000000	-0.420000
19.467000	0	0.000000	0.000000	-0.420000
19.577000	0	0.000000	0.000000	-0.420000
19.795000	0	0.000000	0.000000	-0.420000
19.903000	0	0.000000	0.000000	-0.420000
20.013000	0	0.000000	0.000000	-0.420000
20.122000	0	0.000000	0.000000	-0.420000
20.228000	0	0.000000	0.000000	-0.420000
20.324000	0	0.000000	0.000000	-0.420000
20.512000	0	0.000000	0.000000	-0.420000
20.620000	0	0.000000	0.000000	-0.420000
20.726000	0	0.000000	0.000000	-0.420000
20.826000	0	0.000000	0.000000	-0.420000
20.936000	0	0.000000	0.000000	-0.420000
21.041000	0	0.000000	0.000000	-0.420000
21.135000	0	0.000000	0.000000	-0.420000
21.230000	0	0.000000	0.000000	-0.420000
21.326000	0	0.000000	0.000000	-0.420000
21.436000	0	0.000000	0.000000	-0.420000
21.546000	0	0.000000	0.000000	-0.420000
21.654000	0	0.000000	0.000000	-0.420000
21.764000	0	0.000000	0.000000	-0.420000
21.874000	0	0.000000	0.000000	-0.420000
21.982000	0	0.000000	0.000000	-0.420000
22.076000	0	0.000000	0.000000	-0.420000
22.185000	0	0.000000	0.000000	-0.420000
22.281000	0	0.000000	0.000000	-0.420000
22.390000	0	0.000000	0.000000	-0.420000
22.501000	0	0.000000	0.000000	-0.420000
22.611000	0	0.000000	0.000000	-0.420000
22.722000	0	0.000000	0.000000	-0.420000
22.831000	0	0.000000	0.000000	-0.420000
22.941000	0	0.000000	0.000000	-0.420000
23.052000	0	0.000000	0.000000	-0.420000
23.163000	0	0.000000	0.000000	-0.420000
23.270000	0	0.000000	0.000000	-0.420000
23.380000	0	0.000000	0.000000	-0.420000
23.475000	0	0.000000	0.000000	-0.420000
23.568000	0	0.000000	0.000000	-0.420000
23.665000	0	0.000000	0.000000	-0.420000
23.772000	0	0.000000	0.000000	-0.420000
23.867000	0	0.000000	0.000000	-0.420000
23.977000	0	0.000000	0.000000	-0.420000
24.085000	0	0.000000	0.000000	-0.420000
24.177000	0	0.000000	0.000000	-0.420000
24.286000	0	0.000000	0.000000	-0.420000
24.381000	0	0.000000	0.000000	-0.420000
24.491000	0	0.000000	0.000000	-0.420000
24.598000	0	0.000000	0.000000	-0.420000
24.711000	0	0.000000	0.000000	-0.420000
24.820000	0	0.000000	0.000000	-0.420000
24.930000	0	0.000000	0.000000	-0.420000
25.039000	0	0.000000	0.000000	-0.420000
25.133000	0	0.000000	0.000000	-0.420000
25.241000	0	0.000000	0.000000	-0.420000
25.336000	0	0.000000	0.000000	-0.420000
25.430000	0	0.000000	0.000000	-0.420000
25.523000	0	0.000000	0.000000	-0.420000
25.618000	0	0.000000	0.000000	-0.420000
25.711000	0	0.000000	0.000000	-0.420000
25.806000	0	0.000000	0.000000	-0.420000
