0.011000	0	9.000000	1.000000	0.010000
0.163000	0	-1.000000	-18.000000	-2.726000
0.246000	0	-1.000000	-45.000000	-6.461000
0.329000	0	-1.000000	-74.000000	-12.603000
0.410000	0	-1.000000	-98.000000	-20.541000
0.490000	0	-1.000000	-118.000000	-29.981000
0.573000	0	-1.000000	-131.000000	-40.854000
0.654000	0	-1.000000	-142.000000	-52.356000
0.734000	0	-1.000000	-152.000000	-64.516000
0.814000	0	-1.000000	-161.000000	-77.396000
0.894000	0	-1.000000	-170.000000	-90.996000
0.974000	0	-1.000000	-177.000000	-105.156000
1.054000	0	-1.000000	-182.000000	-119.716000
1.135000	0	-1.000000	-187.000000	-134.863000
1.215000	0	-1.000000	-190.000000	-150.063000
1.297000	0	-1.000000	-193.000000	-165.889000
1.379000	0	-1.000000	-195.000000	-181.879000
1.463000	0	-1.000000	-196.000000	-198.343000
1.545000	0	-1.000000	-197.000000	-214.497000
1.628000	0	-1.000000	-198.000000	-230.931000
1.708000	0	-1.000000	-197.000000	-246.691000
1.788000	0	-1.000000	-198.000000	-262.531000
1.870000	0	-1.000000	-199.000000	-278.849000
1.952000	0	-1.000000	-199.000000	-295.167000
2.032000	0	-1.000000	-199.000000	-311.087000
2.112000	0	-1.000000	-198.000000	-326.927000
2.192000	0	-1.000000	-198.000000	-342.767000
2.272000	0	-1.000000	-198.000000	-358.607000
2.355000	0	-1.000000	-199.000000	-375.124000
2.435000	0	-1.000000	-198.000000	-390.964000
2.518000	0	-1.000000	-198.000000	-407.398000
2.600000	0	-1.000000	-196.000000	-423.470000
2.682000	0	-1.000000	-196.000000	-439.542000
2.762000	0	-1.000000	-195.000000	-455.142000
2.841000	0	-1.000000	-195.000000	-470.547000
2.922000	0	-1.000000	-194.000000	-486.261000
3.003000	0	-1.000000	-194.000000	-501.975000
3.083000	0	-1.000000	-193.000000	-517.415000
3.164000	0	-1.000000	-194.000000	-533.129000
3.244000	0	-1.000000	-192.000000	-548.489000
3.324000	0	-1.000000	-189.000000	-563.609000
3.404000	0	-1.000000	-188.000000	-578.649000
3.485000	0	-1.000000	-187.000000	-593.796000
3.570000	0	-1.000000	-186.000000	-609.606000
3.652000	0	-1.000000	-185.000000	-624.776000
3.732000	0	-1.000000	-184.000000	-639.496000
3.813000	0	-1.000000	-183.000000	-654.319000
3.894000	0	-1.000000	-182.000000	-669.061000
3.977000	0	-1.000000	-181.000000	-684.084000
4.059000	0	-1.000000	-180.000000	-698.844000
4.139000	0	-1.000000	-178.000000	-713.084000
4.220000	0	-1.000000	-177.000000	-727.421000
4.300000	0	-1.000000	-176.000000	-741.501000
4.381000	0	-1.000000	-174.000000	-755.595000
4.463000	0	-1.000000	-174.000000	-769.863000
4.546000	0	-1.000000	-172.000000	-784.139000
4.627000	0	-1.000000	-171.000000	-797.990000
4.706000	0	-1.000000	-170.000000	-811.420000
4.787000	0	-1.000000	-168.000000	-825.028000
4.872000	0	-1.000000	-167.000000	-839.223000
4.954000	0	-1.000000	-166.000000	-852.835000
5.037000	0	-1.000000	-165.000000	-866.530000
5.128000	159	-1.000000	-134.000000	-867.870000
5.208000	159	155.000000	301.000000	-843.790000
5.288000	159	156.000000	1187.000000	-748.830000
5.370000	159	158.000000	1562.000000	-620.746000
5.450000	159	158.000000	1908.000000	-468.106000
5.532000	159	157.000000	2145.000000	-292.216000
5.615000	159	155.000000	2393.000000	-93.597000
5.697000	159	153.000000	2585.000000	118.373000
5.778000	159	153.000000	2751.000000	341.204000
5.857000	159	154.000000	2890.000000	569.514000
5.937000	159	159.000000	3006.000000	809.994000
6.020000	159	153.000000	3104.000000	1067.626000
6.105000	159	156.000000	3191.000000	1338.861000
6.186000	159	153.000000	3255.000000	1602.516000
6.275000	185	155.000000	3327.000000	1635.786000
6.357000	185	184.000000	3466.000000	1919.998000
6.439000	185	184.000000	3567.000000	2212.492000
6.522000	185	189.000000	3670.000000	2517.102000
6.604000	185	189.000000	3741.000000	2823.864000
6.685000	185	185.000000	3792.000000	3131.016000
6.765000	185	181.000000	3842.000000	3438.376000
6.845000	185	188.000000	3878.000000	3748.616000
6.925000	185	184.000000	3909.000000	4061.336000
7.004000	185	180.000000	3921.000000	4371.095000
7.089000	185	185.000000	3948.000000	4706.675000
7.170000	185	187.000000	3962.000000	5027.597000
7.250000	185	183.000000	3969.000000	5345.117000
7.331000	185	184.000000	3983.000000	5667.740000
7.413000	185	184.000000	3986.000000	5994.592000
7.495000	185	184.000000	3989.000000	6321.690000
7.576000	185	184.000000	3977.000000	6643.827000
7.656000	185	184.000000	3975.000000	6961.827000
7.734000	185	184.000000	3886.000000	7264.935000
7.813000	185	184.000000	3984.000000	7579.671000
7.895000	185	184.000000	4010.000000	7908.491000
7.976000	185	184.000000	4044.000000	8236.055000
8.058000	185	184.000000	4081.000000	8570.697000
8.139000	185	184.000000	4082.000000	8901.339000
8.219000	185	184.000000	4777.000000	9283.499000
8.300000	185	184.000000	32.000000	9286.091000
8.382000	185	184.000000	4.000000	9286.419000
8.463000	185	184.000000	4.000000	9286.743000
8.545000	185	184.000000	4.000000	9287.071000
8.626000	185	184.000000	4.000000	9287.395000
8.707000	185	184.000000	4.000000	9287.719000
8.786000	185	184.000000	4.000000	9288.035000
8.868000	185	184.000000	4.000000	9288.363000
8.948000	185	184.000000	4.000000	9288.683000
9.029000	185	184.000000	4.000000	9289.007000
9.109000	185	184.000000	4.000000	9289.327000
9.188000	185	184.000000	4.000000	9289.643000
9.271000	185	184.000000	506.000000	9331.641000
9.353000	185	184.000000	3866.000000	9648.653000
9.435000	185	184.000000	4292.000000	10000.597000
9.519000	185	184.000000	4435.000000	10373.137000
9.597000	185	184.000000	4485.000000	10722.967000
9.677000	185	184.000000	4502.000000	11083.127000
9.760000	185	184.000000	4505.000000	11457.042000
9.842000	185	184.000000	4486.000000	11824.894000
9.924000	185	184.000000	4473.000000	12191.680000
10.005000	185	184.000000	4450.000000	12552.130000
10.086000	185	184.000000	4419.000000	12910.069000
10.168000	185	184.000000	4385.000000	13269.639000
10.250000	185	184.000000	4372.000000	13628.143000
10.332000	185	184.000000	4333.000000	13983.449000
10.414000	185	184.000000	4317.000000	14337.443000
10.493000	185	184.000000	4299.000000	14677.064000
10.572000	185	184.000000	4283.000000	15015.421000
10.653000	185	184.000000	4261.000000	15360.562000
10.733000	185	184.000000	4250.000000	15700.562000
10.814000	185	184.000000	4240.000000	16044.002000
10.899000	185	184.000000	4221.000000	16402.787000
10.979000	185	184.000000	4207.000000	16739.347000
11.060000	185	184.000000	4193.000000	17078.980000
11.140000	185	184.000000	4189.000000	17414.100000
11.220000	185	184.000000	4179.000000	17748.420000
11.300000	185	184.000000	4174.000000	18082.340000
11.384000	185	184.000000	4157.000000	18431.528000
11.466000	185	184.000000	4162.000000	18772.812000
11.545000	185	184.000000	4161.000000	19101.531000
11.625000	185	184.000000	4162.000000	19434.491000
11.705000	185	184.000000	4175.000000	19768.491000
11.785000	185	184.000000	4185.000000	20103.291000
11.865000	185	184.000000	4191.000000	20438.571000
11.950000	185	184.000000	4208.000000	20796.251000
12.033000	185	184.000000	4217.000000	21146.262000
12.114000	185	184.000000	4239.000000	21489.621000
12.193000	185	184.000000	4242.000000	21824.739000
12.274000	185	184.000000	4276.000000	22171.095000
12.355000	185	184.000000	4274.000000	22517.289000
12.437000	185	184.000000	4273.000000	22867.675000
12.519000	185	184.000000	4288.000000	23219.291000
12.598000	185	184.000000	4300.000000	23558.991000
12.682000	185	184.000000	4282.000000	23918.679000
12.764000	185	184.000000	4256.000000	24267.671000
12.844000	185	184.000000	4253.000000	24607.911000
12.924000	185	184.000000	4222.000000	24945.671000
13.004000	185	184.000000	4213.000000	25282.711000
13.084000	185	184.000000	4191.000000	25617.991000
13.163000	185	184.000000	4162.000000	25946.789000
13.244000	185	184.000000	4129.000000	26281.238000
13.325000	185	184.000000	4094.000000	26612.852000
13.407000	185	184.000000	4063.000000	26946.018000
13.488000	185	184.000000	4033.000000	27272.691000
13.567000	185	184.000000	4005.000000	27589.086000
13.650000	185	184.000000	3965.000000	27918.181000
13.731000	185	184.000000	3939.000000	28237.240000
13.814000	185	184.000000	3911.000000	28561.853000
13.895000	185	184.000000	3879.000000	28876.052000
13.977000	185	184.000000	3867.000000	29193.146000
14.057000	185	184.000000	3841.000000	29500.426000
14.142000	185	184.000000	3837.000000	29826.571000
14.222000	185	184.000000	3805.000000	30130.971000
14.304000	185	184.000000	3783.000000	30441.177000
14.394000	55	184.000000	3637.000000	30477.547000
14.473000	55	56.000000	3220.000000	30731.927000
14.554000	55	55.000000	2898.000000	30966.665000
14.637000	55	54.000000	2629.000000	31184.872000
14.716000	55	54.000000	2416.000000	31375.736000
14.797000	55	55.000000	2227.000000	31556.123000
14.879000	55	55.000000	2072.000000	31726.027000
14.962000	55	55.000000	1933.000000	31886.466000
15.045000	55	55.000000	1815.000000	32037.111000
15.128000	55	55.000000	1716.000000	32179.539000
15.210000	55	55.000000	1642.000000	32314.183000
15.289000	55	58.000000	1572.000000	32438.371000
15.369000	55	57.000000	1511.000000	32559.251000
15.453000	55	54.000000	1454.000000	32681.387000
15.535000	55	54.000000	1403.000000	32796.433000
15.616000	55	55.000000	1365.000000	32906.998000
15.697000	55	55.000000	1325.000000	33014.323000
15.778000	55	55.000000	1299.000000	33119.542000
15.861000	55	55.000000	1266.000000	33224.620000
15.942000	55	55.000000	1244.000000	33325.384000
16.022000	55	55.000000	1222.000000	33423.144000
16.102000	55	55.000000	1206.000000	33519.624000
16.181000	55	55.000000	1193.000000	33613.871000
16.263000	55	55.000000	1164.000000	33709.319000
16.343000	55	55.000000	1151.000000	33801.399000
16.425000	55	55.000000	1137.000000	33894.633000
16.506000	55	55.000000	1125.000000	33985.758000
16.585000	55	55.000000	1117.000000	34074.001000
16.666000	55	55.000000	1107.000000	34163.668000
16.746000	55	55.000000	1101.000000	34251.748000
16.828000	55	55.000000	1091.000000	34341.210000
16.909000	55	55.000000	1086.000000	34429.176000
16.989000	55	55.000000	1079.000000	34515.496000
17.068000	55	55.000000	1074.000000	34600.342000
17.148000	55	55.000000	1069.000000	34685.862000
17.228000	55	55.000000	1063.000000	34770.902000
17.307000	55	55.000000	1059.000000	34854.563000
17.387000	55	55.000000	1057.000000	34939.123000
17.467000	55	55.000000	1052.000000	35023.283000
17.548000	55	55.000000	1047.000000	35108.090000
17.628000	55	55.000000	1047.000000	35191.850000
17.707000	55	55.000000	1045.000000	35274.405000
17.787000	55	55.000000	1039.000000	35357.525000
17.868000	55	55.000000	1037.000000	35441.522000
17.947000	55	55.000000	1035.000000	35523.287000
18.027000	55	55.000000	1035.000000	35606.087000
18.107000	55	55.000000	1030.000000	35688.487000
18.188000	55	55.000000	1028.000000	35771.755000
18.268000	55	55.000000	1026.000000	35853.835000
18.349000	55	55.000000	1024.000000	35936.779000
18.429000	55	55.000000	1023.000000	36018.619000
18.516000	169	55.000000	1145.000000	36030.069000
18.595000	169	168.000000	1478.000000	36146.831000
18.672000	169	168.000000	1712.000000	36278.655000
18.751000	169	165.000000	1908.000000	36429.387000
18.828000	169	166.000000	2075.000000	36589.162000
18.907000	169	167.000000	2217.000000	36764.305000
18.989000	169	167.000000	2339.000000	36956.103000
19.070000	169	168.000000	2451.000000	37154.634000
19.150000	169	168.000000	2541.000000	37357.914000
19.229000	169	168.000000	2616.000000	37564.578000
19.309000	169	168.000000	2689.000000	37779.698000
19.387000	169	168.000000	2745.000000	37993.808000
19.465000	169	168.000000	2800.000000	38212.208000
19.543000	169	168.000000	2840.000000	38433.728000
19.622000	169	168.000000	2876.000000	38660.932000
19.702000	169	168.000000	2916.000000	38894.212000
19.780000	169	168.000000	2952.000000	39124.468000
19.860000	169	168.000000	2963.000000	39361.508000
19.937000	169	168.000000	2992.000000	39591.892000
20.016000	169	168.000000	3015.000000	39830.077000
20.093000	169	168.000000	3019.000000	40062.540000
20.170000	169	168.000000	3040.000000	40296.620000
20.248000	169	168.000000	3059.000000	40535.222000
20.328000	169	168.000000	3071.000000	40780.902000
20.407000	169	168.000000	3074.000000	41023.748000
20.485000	169	168.000000	3090.000000	41264.768000
20.566000	169	168.000000	3109.000000	41516.597000
20.644000	169	168.000000	3101.000000	41758.475000
20.722000	169	168.000000	3124.000000	42002.147000
20.798000	169	168.000000	3123.000000	42239.495000
20.876000	169	168.000000	3122.000000	42483.011000
20.955000	169	168.000000	3139.000000	42730.992000
21.032000	169	168.000000	3132.000000	42972.156000
21.109000	169	168.000000	3144.000000	43214.244000
21.186000	169	168.000000	3141.000000	43456.101000
21.264000	169	168.000000	3149.000000	43701.723000
21.342000	169	168.000000	3143.000000	43946.877000
21.424000	169	168.000000	3157.000000	44205.751000
21.504000	169	168.000000	3154.000000	44458.071000
21.581000	169	168.000000	3157.000000	44701.160000
21.658000	169	168.000000	3154.000000	44944.018000
21.736000	169	168.000000	3159.000000	45190.420000
21.823000	169	168.000000	3164.000000	45465.688000
21.900000	169	168.000000	3159.000000	45708.931000
21.978000	169	168.000000	3156.000000	45955.099000
